"Date","Line state","Last drop reason","US bitrate (Kbps)","DS bitrate (Kbps)","US FEC fast","DS FEC fast","US CRC fast","DS CRC fast","US HEC fast","DS HEC fast","US FEC interleaved","DS FEC interleaved","US CRC interleaved","DS CRC interleaved","US HEC interleaved","DS HEC interleaved","US line capacity (%)","DS line capacity (%)","US noise margin (dB)","DS noise margin (dB)","US output power (dBm)","DS output power (dBm)","US attenuation (dB)","DS attenuation (dB)","US errored seconds (ES)","DS errored seconds (ES)","US severly errored seconds (SES)","DS severly errored seconds (SES)","US unavailable seconds (UAS)","DS unavailable seconds (UAS)","TX ethernet packets","RX ethernet packets"
Feb 24 17:37:25,3,0,8191,100013,0,0,0,14615,0,0,0,0,0,0,0,0,100,100,30.8,6.5,0.1,14.2,0.0,5.4,0,67,0,11,18,18,58102306,133314464
Feb 24 17:38:25,3,0,8191,100013,0,0,0,14615,0,0,0,0,0,0,0,0,100,100,31.0,6.7,0.1,14.2,0.0,5.4,0,67,0,11,18,18,58102453,133314656
Feb 24 17:39:25,3,0,8191,100013,0,0,0,14615,0,0,0,0,0,0,0,0,100,100,30.8,6.6,0.1,14.2,0.0,5.4,0,67,0,11,18,18,58102606,133314862
Feb 24 17:40:25,3,0,8191,100013,0,0,0,14615,0,0,0,0,0,0,0,0,100,100,30.9,6.6,0.1,14.2,0.0,5.4,0,67,0,11,18,18,58102941,133315206
Feb 24 17:41:25,3,0,8191,100013,0,0,0,14615,0,0,0,0,0,0,0,0,100,100,30.9,6.7,0.1,14.2,0.0,5.4,0,67,0,11,18,18,58103349,133315643
Feb 24 17:42:25,3,0,8191,100013,0,0,0,14615,0,0,0,0,0,0,0,0,100,100,30.9,6.6,0.1,14.2,0.0,5.4,0,67,0,11,18,18,58104118,133317398
Feb 24 17:43:25,3,0,8191,100013,0,0,0,14615,0,0,0,0,0,0,0,0,100,100,30.8,6.5,0.1,14.2,0.0,5.4,0,67,0,11,18,18,58105795,133325967
Feb 24 17:44:25,3,0,8191,100013,0,0,0,14615,0,0,0,0,0,0,0,0,100,100,30.9,6.5,0.1,14.2,0.0,5.4,0,67,0,11,18,18,58106407,133327739
Feb 24 17:45:25,3,0,8191,100013,0,0,0,14615,0,0,0,0,0,0,0,0,100,100,30.9,6.5,0.1,14.2,0.0,5.4,0,67,0,11,18,18,58107124,133332427
Feb 24 17:46:25,3,0,8191,100013,0,0,0,14615,0,0,0,0,0,0,0,0,100,100,30.8,6.5,0.1,14.2,0.0,5.4,0,67,0,11,18,18,58108491,133339481
Feb 24 17:47:25,3,0,8191,100013,0,0,0,14615,0,0,0,0,0,0,0,0,100,100,31.0,6.7,0.1,14.2,0.0,5.4,0,67,0,11,18,18,58109913,133350825
Feb 24 17:48:25,3,0,8191,100013,0,0,0,14615,0,0,0,0,0,0,0,0,100,100,30.8,6.5,0.1,14.2,0.0,5.4,0,67,0,11,18,18,58112336,133369584
Feb 24 17:49:25,3,0,8191,100013,0,0,0,14615,0,0,0,0,0,0,0,0,100,100,30.9,6.6,0.1,14.2,0.0,5.4,0,67,0,11,18,18,58114428,133389376
Feb 24 17:50:25,3,0,8191,100013,0,0,0,14615,0,0,0,0,0,0,0,0,100,100,30.9,6.6,0.1,14.2,0.0,5.4,0,67,0,11,18,18,58118725,133431506
Feb 24 17:51:25,3,0,8191,100013,0,0,0,14615,0,0,0,0,0,0,0,0,100,100,30.9,6.7,0.1,14.2,0.0,5.4,0,67,0,11,18,18,58123338,133474006
Feb 24 17:52:25,3,0,8191,100013,0,0,0,14615,0,0,0,0,0,0,0,0,100,100,30.9,6.6,0.1,14.2,0.0,5.4,0,67,0,11,18,18,58124640,133483341
Feb 24 17:53:25,3,0,8191,100013,0,0,0,14615,0,0,0,0,0,0,0,0,100,100,30.9,6.6,0.1,14.2,0.0,5.4,0,67,0,11,18,18,58127330,133507257
Feb 24 17:54:25,3,0,8191,100013,0,0,0,14615,0,0,0,0,0,0,0,0,100,100,31.0,6.6,0.1,14.2,0.0,5.4,0,67,0,11,18,18,58129837,133525553
Feb 24 17:55:25,3,0,8191,100013,0,0,0,14615,0,0,0,0,0,0,0,0,100,100,30.9,6.6,0.1,14.2,0.0,5.4,0,67,0,11,18,18,58130644,133526400
Feb 24 17:56:25,3,0,8191,100013,0,0,0,14615,0,0,0,0,0,0,0,0,100,100,30.9,6.7,0.1,14.2,0.0,5.4,0,67,0,11,18,18,58132175,133528170
Feb 24 17:57:25,3,0,8191,100013,0,0,0,14615,0,0,0,0,0,0,0,0,100,100,30.9,6.6,0.1,14.2,0.0,5.4,0,67,0,11,18,18,58132937,133529063
Feb 24 17:58:25,3,0,8191,100013,0,0,0,14615,0,0,0,0,0,0,0,0,100,100,30.9,6.6,0.1,14.2,0.0,5.4,0,67,0,11,18,18,58133233,133529385
Feb 24 17:59:25,3,0,8191,100013,0,0,0,14615,0,0,0,0,0,0,0,0,100,100,30.9,6.6,0.1,14.2,0.0,5.4,0,67,0,11,18,18,58133670,133529856
Feb 24 18:00:25,3,0,8191,100013,0,0,0,14615,0,0,0,0,0,0,0,0,100,100,30.9,6.6,0.1,14.2,0.0,5.4,0,67,0,11,18,18,58133988,133530206
Feb 24 18:01:25,3,0,8191,100013,0,0,0,14615,0,0,0,0,0,0,0,0,100,100,31.0,6.6,0.1,14.2,0.0,5.4,0,67,0,11,18,18,58134637,133530903
Feb 24 18:02:25,3,0,8191,100013,0,0,0,14615,0,0,0,0,0,0,0,0,100,100,30.9,6.7,0.1,14.2,0.0,5.4,0,67,0,11,18,18,58135071,133531480
Feb 24 18:03:25,3,0,8191,100013,0,0,0,14615,0,0,0,0,0,0,0,0,100,100,30.9,6.6,0.1,14.2,0.0,5.4,0,67,0,11,18,18,58135467,133531953
Feb 24 18:04:25,3,0,8191,100013,0,0,0,14615,0,0,0,0,0,0,0,0,100,100,30.9,6.6,0.1,14.2,0.0,5.4,0,67,0,11,18,18,58135919,133532453
Feb 24 18:05:25,3,0,8191,100013,0,0,0,14615,0,0,0,0,0,0,0,0,100,100,30.9,6.7,0.1,14.2,0.0,5.4,0,67,0,11,18,18,58136227,133532809
Feb 24 18:06:25,3,0,8191,100013,0,0,0,14615,0,0,0,0,0,0,0,0,100,100,31.0,6.6,0.1,14.2,0.0,5.4,0,67,0,11,18,18,58136465,133533075
Feb 24 18:07:25,3,0,8191,100013,0,0,0,14615,0,0,0,0,0,0,0,0,100,100,30.9,6.7,0.1,14.2,0.0,5.4,0,67,0,11,18,18,58136737,133533361
Feb 24 18:08:25,3,0,8191,100013,0,0,0,14615,0,0,0,0,0,0,0,0,100,100,30.9,6.6,0.1,14.2,0.0,5.4,0,67,0,11,18,18,58137506,133534331
Feb 24 18:09:25,3,0,8191,100013,0,0,0,14615,0,0,0,0,0,0,0,0,100,100,30.9,6.6,0.1,14.2,0.0,5.4,0,67,0,11,18,18,58137678,133534592
Feb 24 18:10:25,3,0,8191,100013,0,0,0,14615,0,0,0,0,0,0,0,0,100,100,30.9,6.6,0.1,14.2,0.0,5.4,0,67,0,11,18,18,58137976,133534956
Feb 24 18:11:25,3,0,8191,100013,0,0,0,14615,0,0,0,0,0,0,0,0,100,100,31.0,6.6,0.1,14.2,0.0,5.4,0,67,0,11,18,18,58138387,133535424
Feb 24 18:12:25,3,0,8191,100013,0,0,0,14615,0,0,0,0,0,0,0,0,100,100,30.9,6.6,0.1,14.2,0.0,5.4,0,67,0,11,18,18,58138626,133535733
Feb 24 18:13:25,3,0,8191,100013,0,0,0,14615,0,0,0,0,0,0,0,0,100,100,30.9,6.6,0.1,14.2,0.0,5.4,0,67,0,11,18,18,58138826,133536009
Feb 24 18:14:25,3,0,8191,100013,0,0,0,14615,0,0,0,0,0,0,0,0,100,100,30.9,6.5,0.1,14.2,0.0,5.4,0,67,0,11,18,18,58140661,133537828
Feb 24 18:15:25,3,0,8191,100013,0,0,0,14615,0,0,0,0,0,0,0,0,100,100,30.9,6.6,0.1,14.2,0.0,5.4,0,67,0,11,18,18,58142007,133539807
Feb 24 18:16:25,3,0,8191,100013,0,0,0,14615,0,0,0,0,0,0,0,0,100,100,31.0,6.6,0.1,14.2,0.0,5.4,0,67,0,11,18,18,58143181,133541484
Feb 24 18:17:25,3,0,8191,100013,0,0,0,14615,0,0,0,0,0,0,0,0,100,100,30.9,6.6,0.1,14.2,0.0,5.4,0,67,0,11,18,18,58143802,133542170
Feb 24 18:18:25,3,0,8191,100013,0,0,0,14617,0,0,0,0,0,0,0,0,100,100,30.9,6.6,0.1,14.2,0.0,5.4,0,68,0,11,18,18,58145870,133545035
Feb 24 18:19:25,3,0,8191,100013,0,0,0,14617,0,0,0,0,0,0,0,0,100,100,30.9,6.6,0.1,14.2,0.0,5.4,0,68,0,11,18,18,58146621,133546072
Feb 24 18:20:25,3,0,8191,100013,0,0,0,14617,0,0,0,0,0,0,0,0,100,100,30.9,6.7,0.1,14.2,0.0,5.4,0,68,0,11,18,18,58147573,133547343
Feb 24 18:21:25,3,0,8191,100013,0,0,0,14617,0,0,0,0,0,0,0,0,100,100,30.9,6.6,0.1,14.2,0.0,5.4,0,68,0,11,18,18,58147927,133547858
Feb 24 18:22:25,3,0,8191,100013,0,0,0,14617,0,0,0,0,0,0,0,0,100,100,30.9,6.6,0.1,14.2,0.0,5.4,0,68,0,11,18,18,58148095,133548105
Feb 24 18:23:25,3,0,8191,100013,0,0,0,14617,0,0,0,0,0,0,0,0,100,100,30.9,6.7,0.1,14.2,0.0,5.4,0,68,0,11,18,18,58148347,133548440
Feb 24 18:24:25,3,0,8191,100013,0,0,0,14617,0,0,0,0,0,0,0,0,100,100,30.9,6.7,0.1,14.2,0.0,5.4,0,68,0,11,18,18,58148499,133548676
Feb 24 18:25:25,3,0,8191,100013,0,0,0,14617,0,0,0,0,0,0,0,0,100,100,30.8,6.7,0.1,14.2,0.0,5.4,0,68,0,11,18,18,58148723,133548934
Feb 24 18:26:25,3,0,8191,100013,0,0,0,14617,0,0,0,0,0,0,0,0,100,100,31.0,6.6,0.1,14.2,0.0,5.4,0,68,0,11,18,18,58148921,133549218
Feb 24 18:27:25,3,0,8191,100013,0,0,0,14617,0,0,0,0,0,0,0,0,100,100,30.9,6.6,0.1,14.2,0.0,5.4,0,68,0,11,18,18,58149078,133549478
Feb 24 18:28:25,3,0,8191,100013,0,0,0,14617,0,0,0,0,0,0,0,0,100,100,30.8,7.3,0.1,14.2,0.0,5.4,0,68,0,11,18,18,58149311,133549779
Feb 24 18:29:25,3,0,8191,100013,0,0,0,14617,0,0,0,0,0,0,0,0,100,100,30.9,6.9,0.1,14.2,0.0,5.4,0,68,0,11,18,18,58149474,133550001
Feb 24 18:30:25,3,0,8191,100013,0,0,0,14617,0,0,0,0,0,0,0,0,100,100,30.8,6.7,0.1,14.2,0.0,5.4,0,68,0,11,18,18,58150240,133550834
Feb 24 18:31:25,3,0,8191,100013,0,0,0,14617,0,0,0,0,0,0,0,0,100,100,30.9,6.7,0.1,14.2,0.0,5.4,0,68,0,11,18,18,58150405,133551068
Feb 24 18:32:25,3,0,8191,100013,0,0,0,14617,0,0,0,0,0,0,0,0,100,100,30.9,6.9,0.1,14.2,0.0,5.4,0,68,0,11,18,18,58150634,133551385
Feb 24 18:33:25,3,0,8191,100013,0,0,0,14617,0,0,0,0,0,0,0,0,100,100,30.9,6.8,0.1,14.2,0.0,5.4,0,68,0,11,18,18,58150785,133551613
Feb 24 18:34:25,3,0,8191,100013,0,0,0,14617,0,0,0,0,0,0,0,0,100,100,30.9,6.7,0.1,14.2,0.0,5.4,0,68,0,11,18,18,58150939,133551846
Feb 24 18:35:25,3,0,8191,100013,0,0,0,14617,0,0,0,0,0,0,0,0,100,100,30.9,6.7,0.1,14.2,0.0,5.4,0,68,0,11,18,18,58151101,133552058
Feb 24 18:36:25,3,0,8191,100013,0,0,0,14618,0,0,0,0,0,0,0,0,100,100,30.9,6.8,0.1,14.2,0.0,5.4,0,69,0,11,18,18,58151428,133552515
Feb 24 18:37:25,3,0,8191,100013,0,0,0,14618,0,0,0,0,0,0,0,0,100,100,30.9,6.7,0.1,14.2,0.0,5.4,0,69,0,11,18,18,58151593,133552746
Feb 24 18:38:25,3,0,8191,100013,0,0,0,14618,0,0,0,0,0,0,0,0,100,100,30.9,6.8,0.1,14.2,0.0,5.4,0,69,0,11,18,18,58151738,133552990
Feb 24 18:39:25,3,0,8191,100013,0,0,0,14618,0,0,0,0,0,0,0,0,100,100,30.9,6.8,0.1,14.2,0.0,5.4,0,69,0,11,18,18,58151953,133553302
Feb 24 18:40:25,3,0,8191,100013,0,0,0,14618,0,0,0,0,0,0,0,0,100,100,30.9,6.8,0.1,14.2,0.0,5.4,0,69,0,11,18,18,58152091,133553517
Feb 24 18:41:25,3,0,8191,100013,0,0,0,14618,0,0,0,0,0,0,0,0,100,100,30.9,6.8,0.1,14.2,0.0,5.4,0,69,0,11,18,18,58152252,133553729
Feb 24 18:42:25,3,0,8191,100013,0,0,0,14618,0,0,0,0,0,0,0,0,100,100,30.9,6.8,0.1,14.2,0.0,5.4,0,69,0,11,18,18,58152420,133553965
Feb 24 18:43:25,3,0,8191,100013,0,0,0,14618,0,0,0,0,0,0,0,0,100,100,30.9,6.8,0.1,14.2,0.0,5.4,0,69,0,11,18,18,58152574,133554175
Feb 24 18:44:25,3,0,8191,100013,0,0,0,14618,0,0,0,0,0,0,0,0,100,100,30.9,6.7,0.1,14.2,0.0,5.4,0,69,0,11,18,18,58152724,133554384
Feb 24 18:45:25,3,0,8191,100013,0,0,0,14618,0,0,0,0,0,0,0,0,100,100,30.9,6.8,0.1,14.2,0.0,5.4,0,69,0,11,18,18,58152872,133554616
Feb 24 18:46:25,3,0,8191,100013,0,0,0,14618,0,0,0,0,0,0,0,0,100,100,30.9,6.7,0.1,14.2,0.0,5.4,0,69,0,11,18,18,58153024,133554860
Feb 24 18:47:25,3,0,8191,100013,0,0,0,14618,0,0,0,0,0,0,0,0,100,100,30.8,6.8,0.1,14.2,0.0,5.4,0,69,0,11,18,18,58153225,133555113
Feb 24 18:48:25,3,0,8191,100013,0,0,0,14618,0,0,0,0,0,0,0,0,100,100,30.9,6.8,0.1,14.2,0.0,5.4,0,69,0,11,18,18,58153357,133555322
Feb 24 18:49:25,3,0,8191,100013,0,0,0,14618,0,0,0,0,0,0,0,0,100,100,30.8,6.7,0.1,14.2,0.0,5.4,0,69,0,11,18,18,58153551,133555578
Feb 24 18:50:25,3,0,8191,100013,0,0,0,14618,0,0,0,0,0,0,0,0,100,100,30.9,6.8,0.1,14.2,0.0,5.4,0,69,0,11,18,18,58153734,133555851
Feb 24 18:51:25,3,0,8191,100013,0,0,0,14618,0,0,0,0,0,0,0,0,100,100,30.9,6.8,0.1,14.2,0.0,5.4,0,69,0,11,18,18,58153923,133556113
Feb 24 18:52:25,3,0,8191,100013,0,0,0,14618,0,0,0,0,0,0,0,0,100,100,30.9,6.8,0.1,14.2,0.0,5.4,0,69,0,11,18,18,58154100,133556368
Feb 24 18:53:25,3,0,8191,100013,0,0,0,14618,0,0,0,0,0,0,0,0,100,100,30.9,6.7,0.1,14.2,0.0,5.4,0,69,0,11,18,18,58154284,133556597
Feb 24 18:54:25,3,0,8191,100013,0,0,0,14618,0,0,0,0,0,0,0,0,100,100,30.9,6.8,0.1,14.2,0.0,5.4,0,69,0,11,18,18,58154447,133556840
Feb 24 18:55:25,3,0,8191,100013,0,0,0,14618,0,0,0,0,0,0,0,0,100,100,31.0,6.7,0.1,14.2,0.0,5.4,0,69,0,11,18,18,58156384,133560520
Feb 24 18:56:25,3,0,8191,100013,0,0,0,14618,0,0,0,0,0,0,0,0,100,100,30.9,6.7,0.1,14.2,0.0,5.4,0,69,0,11,18,18,58158443,133565500
Feb 24 18:57:25,3,0,8191,100013,0,0,0,14618,0,0,0,0,0,0,0,0,100,100,30.9,6.8,0.1,14.2,0.0,5.4,0,69,0,11,18,18,58160510,133570329
Feb 24 18:58:25,3,0,8191,100013,0,0,0,14618,0,0,0,0,0,0,0,0,100,100,30.9,6.7,0.1,14.2,0.0,5.4,0,69,0,11,18,18,58160838,133570788
Feb 24 18:59:25,3,0,8191,100013,0,0,0,14618,0,0,0,0,0,0,0,0,100,100,30.9,6.8,0.1,14.2,0.0,5.4,0,69,0,11,18,18,58163025,133575618
Feb 24 19:00:25,3,0,8191,100013,0,0,0,14618,0,0,0,0,0,0,0,0,100,100,30.9,6.7,0.1,14.2,0.0,5.4,0,69,0,11,18,18,58163493,133576179
Feb 24 19:01:25,3,0,8191,100013,0,0,0,14618,0,0,0,0,0,0,0,0,100,100,30.9,6.8,0.1,14.2,0.0,5.4,0,69,0,11,18,18,58163800,133576642
Feb 24 19:02:25,3,0,8191,100013,0,0,0,14618,0,0,0,0,0,0,0,0,100,100,31.0,6.8,0.1,14.2,0.0,5.4,0,69,0,11,18,18,58169464,133588213
Feb 24 19:03:25,3,0,8191,100013,0,0,0,14618,0,0,0,0,0,0,0,0,100,100,30.8,6.8,0.1,14.2,0.0,5.4,0,69,0,11,18,18,58172076,133593257
Feb 24 19:04:25,3,0,8191,100013,0,0,0,14618,0,0,0,0,0,0,0,0,100,100,30.9,6.8,0.1,14.2,0.0,5.4,0,69,0,11,18,18,58173298,133595575
Feb 24 19:05:25,3,0,8191,100013,0,0,0,14618,0,0,0,0,0,0,0,0,100,100,30.9,6.8,0.1,14.2,0.0,5.4,0,69,0,11,18,18,58176016,133600454
Feb 24 19:06:25,3,0,8191,100013,0,0,0,14618,0,0,0,0,0,0,0,0,100,100,30.8,6.7,0.1,14.2,0.0,5.4,0,69,0,11,18,18,58179380,133606524
Feb 24 19:07:25,3,0,8191,100013,0,0,0,14618,0,0,0,0,0,0,0,0,100,100,30.9,6.7,0.1,14.2,0.0,5.4,0,69,0,11,18,18,58181244,133609964
Feb 24 19:08:25,3,0,8191,100013,0,0,0,14618,0,0,0,0,0,0,0,0,100,100,30.9,6.8,0.1,14.2,0.0,5.4,0,69,0,11,18,18,58186786,133619679
Feb 24 19:09:25,3,0,8191,100013,0,0,0,14618,0,0,0,0,0,0,0,0,100,100,30.9,6.8,0.1,14.2,0.0,5.4,0,69,0,11,18,18,58190247,133625710
Feb 24 19:10:25,3,0,8191,100013,0,0,0,14618,0,0,0,0,0,0,0,0,100,100,30.9,6.8,0.1,14.2,0.0,5.4,0,69,0,11,18,18,58192168,133629207
Feb 24 19:11:25,3,0,8191,100013,0,0,0,14618,0,0,0,0,0,0,0,0,100,100,30.9,6.7,0.1,14.2,0.0,5.4,0,69,0,11,18,18,58193780,133631375
Feb 24 19:12:25,3,0,8191,100013,0,0,0,14618,0,0,0,0,0,0,0,0,100,100,30.9,6.7,0.1,14.2,0.0,5.4,0,69,0,11,18,18,58195618,133633891
Feb 24 19:13:25,3,0,8191,100013,0,0,0,14618,0,0,0,0,0,0,0,0,100,100,30.8,6.8,0.1,14.2,0.0,5.4,0,69,0,11,18,18,58197712,133636720
Feb 24 19:14:25,3,0,8191,100013,0,0,0,14618,0,0,0,0,0,0,0,0,100,100,30.9,6.7,0.1,14.2,0.0,5.4,0,69,0,11,18,18,58200495,133640887
Feb 24 19:15:25,3,0,8191,100013,0,0,0,14618,0,0,0,0,0,0,0,0,100,100,30.9,6.7,0.1,14.2,0.0,5.4,0,69,0,11,18,18,58201528,133642108
Feb 24 19:16:25,3,0,8191,100013,0,0,0,14618,0,0,0,0,0,0,0,0,100,100,30.9,6.7,0.1,14.2,0.0,5.4,0,69,0,11,18,18,58201878,133642533
Feb 24 19:17:25,3,0,8191,100013,0,0,0,14618,0,0,0,0,0,0,0,0,100,100,30.9,6.8,0.1,14.2,0.0,5.4,0,69,0,11,18,18,58202432,133643255
Feb 24 19:18:25,3,0,8191,100013,0,0,0,14618,0,0,0,0,0,0,0,0,100,100,30.8,6.8,0.1,14.2,0.0,5.4,0,69,0,11,18,18,58202913,133643854
Feb 24 19:19:25,3,0,8191,100013,0,0,0,14618,0,0,0,0,0,0,0,0,100,100,30.9,6.7,0.1,14.2,0.0,5.4,0,69,0,11,18,18,58203938,133645131
Feb 24 19:20:25,3,0,8191,100013,0,0,0,14618,0,0,0,0,0,0,0,0,100,100,30.9,6.8,0.1,14.2,0.0,5.4,0,69,0,11,18,18,58204321,133645587
Feb 24 19:21:25,3,0,8191,100013,0,0,0,14618,0,0,0,0,0,0,0,0,100,100,30.9,6.7,0.1,14.2,0.0,5.4,0,69,0,11,18,18,58204618,133645988
Feb 24 19:22:25,3,0,8191,100013,0,0,0,14618,0,0,0,0,0,0,0,0,100,100,30.9,6.7,0.1,14.2,0.0,5.4,0,69,0,11,18,18,58204877,133646367
Feb 24 19:23:25,3,0,8191,100013,0,0,0,14618,0,0,0,0,0,0,0,0,100,100,30.9,6.7,0.1,14.2,0.0,5.4,0,69,0,11,18,18,58205260,133646932
Feb 24 19:24:25,3,0,8191,100013,0,0,0,14618,0,0,0,0,0,0,0,0,100,100,30.9,6.8,0.1,14.2,0.0,5.4,0,69,0,11,18,18,58206659,133648622
Feb 24 19:25:25,3,0,8191,100013,0,0,0,14618,0,0,0,0,0,0,0,0,100,100,30.9,6.8,0.1,14.2,0.0,5.4,0,69,0,11,18,18,58207369,133650153
Feb 24 19:26:25,3,0,8191,100013,0,0,0,14618,0,0,0,0,0,0,0,0,100,100,30.8,6.8,0.1,14.2,0.0,5.4,0,69,0,11,18,18,58208479,133652149
Feb 24 19:27:25,3,0,8191,100013,0,0,0,14618,0,0,0,0,0,0,0,0,100,100,31.0,6.7,0.1,14.2,0.0,5.4,0,69,0,11,18,18,58208802,133652600
Feb 24 19:28:25,3,0,8191,100013,0,0,0,14618,0,0,0,0,0,0,0,0,100,100,30.9,6.8,0.1,14.2,0.0,5.4,0,69,0,11,18,18,58209246,133653139
Feb 24 19:29:25,3,0,8191,100013,0,0,0,14618,0,0,0,0,0,0,0,0,100,100,30.9,6.7,0.1,14.2,0.0,5.4,0,69,0,11,18,18,58209453,133653441
Feb 24 19:30:25,3,0,8191,100013,0,0,0,14618,0,0,0,0,0,0,0,0,100,100,30.9,6.7,0.1,14.2,0.0,5.4,0,69,0,11,18,18,58211089,133655401
Feb 24 19:31:25,3,0,8191,100013,0,0,0,14618,0,0,0,0,0,0,0,0,100,100,30.9,6.8,0.1,14.2,0.0,5.4,0,69,0,11,18,18,58212743,133657499
Feb 24 19:32:25,3,0,8191,100013,0,0,0,14618,0,0,0,0,0,0,0,0,100,100,30.9,6.8,0.1,14.2,0.0,5.4,0,69,0,11,18,18,58213497,133658324
Feb 24 19:33:25,3,0,8191,100013,0,0,0,14618,0,0,0,0,0,0,0,0,100,100,30.9,6.7,0.1,14.2,0.0,5.4,0,69,0,11,18,18,58214208,133659286
Feb 24 19:34:25,3,0,8191,100013,0,0,0,14618,0,0,0,0,0,0,0,0,100,100,30.9,6.8,0.1,14.2,0.0,5.4,0,69,0,11,18,18,58215408,133661532
Feb 24 19:35:25,3,0,8191,100013,0,0,0,14618,0,0,0,0,0,0,0,0,100,100,30.9,6.7,0.1,14.2,0.0,5.4,0,69,0,11,18,18,58215628,133661841
Feb 24 19:36:25,3,0,8191,100013,0,0,0,14618,0,0,0,0,0,0,0,0,100,100,30.9,6.8,0.1,14.2,0.0,5.4,0,69,0,11,18,18,58216216,133662536
Feb 24 19:37:25,3,0,8191,100013,0,0,0,14618,0,0,0,0,0,0,0,0,100,100,30.9,6.7,0.1,14.2,0.0,5.4,0,69,0,11,18,18,58217906,133664215
Feb 24 19:38:25,3,0,8191,100013,0,0,0,14618,0,0,0,0,0,0,0,0,100,100,30.9,6.7,0.1,14.2,0.0,5.4,0,69,0,11,18,18,58222237,133673533
Feb 24 19:39:25,3,0,8191,100013,0,0,0,14618,0,0,0,0,0,0,0,0,100,100,30.9,6.7,0.1,14.2,0.0,5.4,0,69,0,11,18,18,58224886,133678842
Feb 24 19:40:25,3,0,8191,100013,0,0,0,14618,0,0,0,0,0,0,0,0,100,100,30.9,6.7,0.1,14.2,0.0,5.4,0,69,0,11,18,18,58228270,133685180
Feb 24 19:41:25,3,0,8191,100013,0,0,0,14618,0,0,0,0,0,0,0,0,100,100,30.9,6.7,0.1,14.2,0.0,5.4,0,69,0,11,18,18,58241848,133707905
Feb 24 19:42:25,3,0,8191,100013,0,0,0,14618,0,0,0,0,0,0,0,0,100,100,30.9,6.8,0.1,14.2,0.0,5.4,0,69,0,11,18,18,58247324,133718823
Feb 24 19:43:25,3,0,8191,100013,0,0,0,14618,0,0,0,0,0,0,0,0,100,100,30.9,6.7,0.1,14.2,0.0,5.4,0,69,0,11,18,18,58249949,133723222
Feb 24 19:44:25,3,0,8191,100013,0,0,0,14618,0,0,0,0,0,0,0,0,100,100,30.9,6.8,0.1,14.2,0.0,5.4,0,69,0,11,18,18,58250183,133723504
Feb 24 19:45:25,3,0,8191,100013,0,0,0,14618,0,0,0,0,0,0,0,0,100,100,30.9,6.8,0.1,14.2,0.0,5.4,0,69,0,11,18,18,58251553,133727680
Feb 24 19:46:25,3,0,8191,100013,0,0,0,14618,0,0,0,0,0,0,0,0,100,100,30.9,6.7,0.1,14.2,0.0,5.4,0,69,0,11,18,18,58253897,133739375
Feb 24 19:47:25,3,0,8191,100013,0,0,0,14618,0,0,0,0,0,0,0,0,100,100,30.9,6.7,0.1,14.2,0.0,5.4,0,69,0,11,18,18,58255212,133743956
Feb 24 19:48:25,3,0,8191,100013,0,0,0,14618,0,0,0,0,0,0,0,0,100,100,30.9,6.8,0.1,14.2,0.0,5.4,0,69,0,11,18,18,58256874,133753991
Feb 24 19:49:25,3,0,8191,100013,0,0,0,14621,0,0,0,0,0,0,0,0,100,100,30.9,6.7,0.1,14.2,0.0,5.4,0,70,0,11,18,18,58257507,133756488
Feb 24 19:50:25,3,0,8191,100013,0,0,0,14621,0,0,0,0,0,0,0,0,100,100,30.9,6.7,0.1,14.2,0.0,5.4,0,70,0,11,18,18,58257728,133756753
Feb 24 19:51:25,3,0,8191,100013,0,0,0,14621,0,0,0,0,0,0,0,0,100,100,30.9,6.7,0.1,14.2,0.0,5.4,0,70,0,11,18,18,58258909,133761390
Feb 24 19:52:25,3,0,8191,100013,0,0,0,14621,0,0,0,0,0,0,0,0,100,100,30.9,6.7,0.1,14.2,0.0,5.4,0,70,0,11,18,18,58260173,133765999
Feb 24 19:53:25,3,0,8191,100013,0,0,0,14621,0,0,0,0,0,0,0,0,100,100,30.9,6.8,0.1,14.2,0.0,5.4,0,70,0,11,18,18,58261767,133773120
Feb 24 19:54:25,3,0,8191,100013,0,0,0,14621,0,0,0,0,0,0,0,0,100,100,30.9,6.7,0.1,14.2,0.0,5.4,0,70,0,11,18,18,58261989,133773420
Feb 24 19:55:25,3,0,8191,100013,0,0,0,14621,0,0,0,0,0,0,0,0,100,100,31.0,6.7,0.1,14.2,0.0,5.4,0,70,0,11,18,18,58262273,133773759
Feb 24 19:56:25,3,0,8191,100013,0,0,0,14621,0,0,0,0,0,0,0,0,100,100,30.9,6.8,0.1,14.2,0.0,5.4,0,70,0,11,18,18,58264892,133778884
Feb 24 19:57:25,3,0,8191,100013,0,0,0,14621,0,0,0,0,0,0,0,0,100,100,30.9,6.7,0.1,14.2,0.0,5.4,0,70,0,11,18,18,58265240,133779302
Feb 24 19:58:25,3,0,8191,100013,0,0,0,14621,0,0,0,0,0,0,0,0,100,100,30.9,6.7,0.1,14.2,0.0,5.4,0,70,0,11,18,18,58268120,133786289
Feb 24 19:59:25,3,0,8191,100013,0,0,0,14621,0,0,0,0,0,0,0,0,100,100,30.9,6.7,0.1,14.2,0.0,5.4,0,70,0,11,18,18,58273630,133796287
Feb 24 20:00:25,3,0,8191,100013,0,0,0,14621,0,0,0,0,0,0,0,0,100,100,31.0,6.7,0.1,14.2,0.0,5.4,0,70,0,11,18,18,58273920,133796626
